substitution_id,match_id,team_id,player_id,minute_label,minute_regulation,minute_stoppage,match_period,going_off,coming_on
S-0410,M-1974-36,T-87,P-80725,70',70,0,second half,0,1
S-0411,M-1974-36,T-87,P-62762,78',78,0,second half,1,0
S-0412,M-1974-36,T-87,P-19642,78',78,0,second half,0,1
S-0413,M-1974-37,T-09,P-41064,66',66,0,second half,1,0
S-0414,M-1974-37,T-09,P-01779,66',66,0,second half,0,1
S-0415,M-1974-37,T-57,P-97548,73',73,0,second half,1,0
S-0416,M-1974-37,T-57,P-07479,73',73,0,second half,0,1
S-0417,M-1974-37,T-57,P-92867,75',75,0,second half,1,0
S-0418,M-1974-37,T-57,P-28931,75',75,0,second half,0,1
S-0419,M-1974-38,T-48,P-63266,46',46,0,second half,1,0
S-0420,M-1974-38,T-48,P-25337,46',46,0,second half,0,1
S-0421,M-1974-38,T-48,P-48827,69',69,0,second half,1,0
S-0422,M-1974-38,T-48,P-43188,69',69,0,second half,0,1
S-0423,M-1978-01,T-57,P-67962,79',79,0,second half,1,0
S-0424,M-1978-01,T-57,P-03652,79',79,0,second half,0,1
S-0425,M-1978-01,T-57,P-37521,84',84,0,second half,1,0
S-0426,M-1978-01,T-57,P-97548,84',84,0,second half,0,1
S-0427,M-1978-02,T-41,P-88467,46',46,0,second half,1,0
S-0428,M-1978-02,T-41,P-17293,46',46,0,second half,0,1
S-0429,M-1978-02,T-30,P-16067,74',74,0,second half,1,0
S-0430,M-1978-02,T-30,P-27315,74',74,0,second half,0,1
S-0431,M-1978-02,T-30,P-74565,76',76,0,second half,1,0
S-0432,M-1978-02,T-30,P-67442,76',76,0,second half,0,1
S-0433,M-1978-03,T-46,P-55869,67',67,0,second half,1,0
S-0434,M-1978-03,T-46,P-21068,67',67,0,second half,0,1
S-0435,M-1978-03,T-79,P-25130,81',81,0,second half,1,0
S-0436,M-1978-03,T-79,P-50864,81',81,0,second half,0,1
S-0437,M-1978-03,T-79,P-94864,88',88,0,second half,1,0
S-0438,M-1978-03,T-79,P-36542,88',88,0,second half,0,1
S-0439,M-1978-04,T-36,P-56063,46',46,0,second half,1,0
S-0440,M-1978-04,T-36,P-70353,46',46,0,second half,0,1
S-0441,M-1978-04,T-03,P-04739,67',67,0,second half,1,0
S-0442,M-1978-04,T-03,P-61157,67',67,0,second half,0,1
S-0443,M-1978-04,T-03,P-62351,75',75,0,second half,1,0
S-0444,M-1978-04,T-03,P-44317,75',75,0,second half,0,1
S-0445,M-1978-05,T-73,P-28881,46',46,0,second half,1,0
S-0446,M-1978-05,T-73,P-15195,46',46,0,second half,0,1
S-0447,M-1978-05,T-73,P-78126,60',60,0,second half,1,0
S-0448,M-1978-05,T-73,P-99707,60',60,0,second half,0,1
S-0449,M-1978-05,T-05,P-68078,67',67,0,second half,1,0
S-0450,M-1978-05,T-05,P-05699,67',67,0,second half,0,1
S-0451,M-1978-05,T-05,P-99989,80',80,0,second half,1,0
S-0452,M-1978-05,T-05,P-82174,80',80,0,second half,0,1
S-0453,M-1978-06,T-09,P-34545,68',68,0,second half,1,0
S-0454,M-1978-06,T-09,P-48382,68',68,0,second half,0,1
S-0455,M-1978-06,T-74,P-00891,79',79,0,second half,1,0
S-0456,M-1978-06,T-74,P-39318,79',79,0,second half,0,1
S-0457,M-1978-06,T-09,P-22554,80',80,0,second half,1,0
S-0458,M-1978-06,T-09,P-89519,80',80,0,second half,0,1
S-0459,M-1978-07,T-38,P-14915,50',50,0,second half,1,0
S-0460,M-1978-07,T-38,P-36867,50',50,0,second half,0,1
S-0461,M-1978-07,T-48,P-25337,70',70,0,second half,1,0
S-0462,M-1978-07,T-48,P-48111,70',70,0,second half,0,1
S-0463,M-1978-08,T-56,P-42136,62',62,0,second half,1,0
S-0464,M-1978-08,T-56,P-49357,62',62,0,second half,0,1
S-0465,M-1978-08,T-64,P-93612,75',75,0,second half,1,0
S-0466,M-1978-08,T-64,P-58552,75',75,0,second half,1,0
S-0467,M-1978-08,T-64,P-16479,75',75,0,second half,0,1
S-0468,M-1978-08,T-64,P-35089,75',75,0,second half,0,1
S-0469,M-1978-08,T-56,P-23639,82',82,0,second half,1,0
S-0470,M-1978-08,T-56,P-94008,82',82,0,second half,0,1
S-0471,M-1978-09,T-36,P-15153,46',46,0,second half,1,0
S-0472,M-1978-09,T-36,P-99185,46',46,0,second half,1,0
S-0473,M-1978-09,T-36,P-88526,46',46,0,second half,0,1
S-0474,M-1978-09,T-36,P-05262,46',46,0,second half,0,1
S-0475,M-1978-09,T-41,P-03775,79',79,0,second half,1,0
S-0476,M-1978-09,T-41,P-05902,79',79,0,second half,0,1
S-0477,M-1978-09,T-41,P-57787,84',84,0,second half,1,0
S-0478,M-1978-09,T-41,P-16875,84',84,0,second half,0,1
S-0479,M-1978-10,T-57,P-92867,60',60,0,second half,1,0
S-0480,M-1978-10,T-57,P-18317,60',60,0,second half,0,1
S-0481,M-1978-10,T-57,P-67962,76',76,0,second half,1,0
S-0482,M-1978-10,T-57,P-03652,76',76,0,second half,0,1
S-0483,M-1978-11,T-46,P-07985,39',39,0,first half,1,0
S-0484,M-1978-11,T-46,P-50233,39',39,0,first half,0,1
S-0485,M-1978-11,T-46,P-03980,46',46,0,second half,1,0
S-0486,M-1978-11,T-46,P-21068,46',46,0,second half,0,1
S-0487,M-1978-12,T-30,P-32988,55',55,0,second half,1,0
S-0488,M-1978-12,T-30,P-41870,55',55,0,second half,0,1
S-0489,M-1978-12,T-03,P-62351,64',64,0,second half,1,0
S-0490,M-1978-12,T-03,P-44317,64',64,0,second half,0,1
S-0491,M-1978-12,T-03,P-44317,71',71,0,second half,1,0
S-0492,M-1978-12,T-03,P-34830,71',71,0,second half,0,1
S-0493,M-1978-13,T-74,P-88425,36',36,0,first half,1,0
S-0494,M-1978-13,T-74,P-52989,36',36,0,first half,0,1
S-0495,M-1978-13,T-74,P-69553,60',60,0,second half,1,0
S-0496,M-1978-13,T-74,P-39318,60',60,0,second half,0,1
S-0497,M-1978-13,T-05,P-15636,71',71,0,second half,1,0
S-0498,M-1978-13,T-05,P-05699,71',71,0,second half,0,1
S-0499,M-1978-14,T-73,P-90350,51',51,0,second half,1,0
S-0500,M-1978-14,T-73,P-70869,51',51,0,second half,0,1
S-0501,M-1978-14,T-09,P-48382,69',69,0,second half,1,0
S-0502,M-1978-14,T-09,P-34545,69',69,0,second half,0,1
S-0503,M-1978-14,T-73,P-29981,79',79,0,second half,1,0
S-0504,M-1978-14,T-73,P-12922,79',79,0,second half,0,1
S-0505,M-1978-14,T-09,P-37483,83',83,0,second half,1,0
S-0506,M-1978-14,T-09,P-23407,83',83,0,second half,0,1
S-0507,M-1978-15,T-48,P-25337,46',46,0,second half,1,0
S-0508,M-1978-15,T-48,P-89554,46',46,0,second half,0,1
S-0509,M-1978-15,T-56,P-42136,62',62,0,second half,1,0
S-0510,M-1978-15,T-56,P-49357,62',62,0,second half,0,1
S-0511,M-1978-15,T-48,P-16991,68',68,0,second half,1,0
S-0512,M-1978-15,T-48,P-48111,68',68,0,second half,0,1
S-0513,M-1978-16,T-64,P-98422,56',56,0,second half,1,0
S-0514,M-1978-16,T-64,P-23439,56',56,0,second half,0,1
S-0515,M-1978-16,T-64,P-68584,74',74,0,second half,1,0
S-0516,M-1978-16,T-64,P-57585,74',74,0,second half,0,1
S-0517,M-1978-16,T-38,P-14915,84',84,0,second half,1,0
S-0518,M-1978-16,T-38,P-36867,84',84,0,second half,0,1
S-0519,M-1978-16,T-38,P-76170,89',89,0,second half,1,0
S-0520,M-1978-16,T-38,P-36227,89',89,0,second half,0,1
S-0521,M-1978-17,T-30,P-50374,46',46,0,second half,1,0
S-0522,M-1978-17,T-36,P-15153,46',46,0,second half,1,0
S-0523,M-1978-17,T-30,P-08939,46',46,0,second half,0,1
S-0524,M-1978-17,T-36,P-17566,46',46,0,second half,0,1
S-0525,M-1978-17,T-30,P-99991,75',75,0,second half,1,0
S-0526,M-1978-17,T-30,P-74565,75',75,0,second half,0,1
S-0527,M-1978-18,T-46,P-25743,46',46,0,second half,1,0
S-0528,M-1978-18,T-46,P-55869,46',46,0,second half,0,1
S-0529,M-1978-18,T-57,P-18317,76',76,0,second half,1,0
S-0530,M-1978-18,T-57,P-67962,76',76,0,second half,0,1
S-0531,M-1978-18,T-57,P-32819,84',84,0,second half,1,0
S-0532,M-1978-18,T-57,P-56499,84',84,0,second half,0,1
S-0533,M-1978-19,T-79,P-47488,82',82,0,second half,1,0
S-0534,M-1978-19,T-79,P-25130,82',82,0,second half,0,1
S-0535,M-1978-20,T-41,P-83005,6',6,0,first half,1,0
S-0536,M-1978-20,T-41,P-05902,6',6,0,first half,0,1
S-0537,M-1978-20,T-03,P-34830,72',72,0,second half,1,0
S-0538,M-1978-20,T-03,P-04739,72',72,0,second half,0,1
S-0539,M-1978-20,T-41,P-88467,73',73,0,second half,1,0
S-0540,M-1978-20,T-41,P-17293,73',73,0,second half,0,1
S-0541,M-1978-21,T-05,P-68078,61',61,0,second half,1,0
S-0542,M-1978-21,T-05,P-05699,61',61,0,second half,0,1
S-0543,M-1978-21,T-09,P-22554,71',71,0,second half,1,0
S-0544,M-1978-21,T-09,P-53581,71',71,0,second half,0,1
S-0545,M-1978-21,T-09,P-23407,84',84,0,second half,1,0
S-0546,M-1978-21,T-05,P-15636,84',84,0,second half,1,0
S-0547,M-1978-21,T-09,P-37483,84',84,0,second half,0,1
S-0548,M-1978-21,T-05,P-73149,84',84,0,second half,0,1
S-0549,M-1978-22,T-73,P-40419,45',45,0,first half,1,0
S-0550,M-1978-22,T-73,P-58423,45',45,0,first half,0,1
S-0551,M-1978-22,T-74,P-39318,60',60,0,second half,1,0
S-0552,M-1978-22,T-74,P-03989,60',60,0,second half,0,1
S-0553,M-1978-22,T-74,P-61240,67',67,0,second half,1,0
S-0554,M-1978-22,T-74,P-69553,67',67,0,second half,0,1
S-0555,M-1978-23,T-38,P-14915,51',51,0,second half,1,0
S-0556,M-1978-23,T-38,P-60654,51',51,0,second half,0,1
S-0557,M-1978-23,T-56,P-42136,60',60,0,second half,1,0
S-0558,M-1978-23,T-56,P-49357,60',60,0,second half,0,1
S-0559,M-1978-23,T-38,P-36867,66',66,0,second half,1,0
S-0560,M-1978-23,T-38,P-77051,66',66,0,second half,0,1
S-0561,M-1978-23,T-56,P-32373,67',67,0,second half,1,0
S-0562,M-1978-23,T-56,P-85374,67',67,0,second half,0,1
S-0563,M-1978-24,T-48,P-16991,10',10,0,first half,1,0
S-0564,M-1978-24,T-48,P-55099,10',10,0,first half,0,1
S-0565,M-1978-24,T-48,P-48827,45',45,0,first half,1,0
S-0566,M-1978-24,T-48,P-46710,45',45,0,first half,0,1
S-0567,M-1978-25,T-48,P-25337,60',60,0,second half,1,0
S-0568,M-1978-25,T-48,P-60031,60',60,0,second half,0,1
S-0569,M-1978-25,T-48,P-82670,66',66,0,second half,1,0
S-0570,M-1978-25,T-48,P-37179,66',66,0,second half,0,1
S-0571,M-1978-26,T-41,P-88467,46',46,0,second half,1,0
S-0572,M-1978-26,T-41,P-17293,46',46,0,second half,0,1
S-0573,M-1978-26,T-86,P-03391,53',53,0,second half,1,0
S-0574,M-1978-26,T-86,P-11877,53',53,0,second half,0,1
S-0575,M-1978-26,T-86,P-15681,68',68,0,second half,1,0
S-0576,M-1978-26,T-86,P-20874,68',68,0,second half,0,1
S-0577,M-1978-27,T-56,P-93346,11',11,0,first half,1,0
S-0578,M-1978-27,T-56,P-67187,11',11,0,first half,0,1
S-0579,M-1978-27,T-56,P-50099,46',46,0,second half,1,0
S-0580,M-1978-27,T-56,P-94008,46',46,0,second half,0,1
S-0581,M-1978-27,T-09,P-34545,70',70,0,second half,1,0
S-0582,M-1978-27,T-09,P-37483,70',70,0,second half,0,1
S-0583,M-1978-27,T-09,P-52658,76',76,0,second half,1,0
S-0584,M-1978-27,T-09,P-53581,76',76,0,second half,0,1
S-0585,M-1978-28,T-03,P-62351,46',46,0,second half,1,0
S-0586,M-1978-28,T-03,P-12477,46',46,0,second half,0,1
S-0587,M-1978-28,T-57,P-37521,64',64,0,second half,1,0
S-0588,M-1978-28,T-57,P-60895,64',64,0,second half,0,1
S-0589,M-1978-28,T-03,P-04739,83',83,0,second half,1,0
S-0590,M-1978-28,T-03,P-34830,83',83,0,second half,0,1
S-0591,M-1978-29,T-56,P-91524,46',46,0,second half,1,0
S-0592,M-1978-29,T-57,P-37521,46',46,0,second half,1,0
S-0593,M-1978-29,T-56,P-94008,46',46,0,second half,0,1
S-0594,M-1978-29,T-57,P-97548,46',46,0,second half,0,1
S-0595,M-1978-29,T-56,P-42136,74',74,0,second half,1,0
S-0596,M-1978-29,T-56,P-49357,74',74,0,second half,0,1
S-0597,M-1978-29,T-57,P-03652,86',86,0,second half,1,0
S-0598,M-1978-29,T-57,P-67962,86',86,0,second half,0,1
S-0599,M-1978-30,T-41,P-83005,46',46,0,second half,1,0
S-0600,M-1978-30,T-41,P-05902,46',46,0,second half,0,1
S-0601,M-1978-30,T-05,P-99989,63',63,0,second half,1,0
S-0602,M-1978-30,T-05,P-82174,63',63,0,second half,0,1
S-0603,M-1978-30,T-41,P-57787,72',72,0,second half,1,0
S-0604,M-1978-30,T-41,P-16875,72',72,0,second half,0,1
S-0605,M-1978-31,T-48,P-46710,79',79,0,second half,1,0
S-0606,M-1978-31,T-48,P-48111,79',79,0,second half,0,1
S-0607,M-1978-32,T-09,P-67433,34',34,0,first half,1,0
S-0608,M-1978-32,T-09,P-12950,34',34,0,first half,0,1
S-0609,M-1978-32,T-03,P-66254,46',46,0,second half,1,0
S-0610,M-1978-32,T-03,P-12477,46',46,0,second half,0,1
S-0611,M-1978-32,T-03,P-34830,60',60,0,second half,1,0
S-0612,M-1978-32,T-03,P-44317,60',60,0,second half,0,1
S-0613,M-1978-32,T-09,P-23407,67',67,0,second half,1,0
S-0614,M-1978-32,T-09,P-37483,67',67,0,second half,0,1
S-0615,M-1978-33,T-86,P-20874,45',45,0,first half,1,0
S-0616,M-1978-33,T-86,P-95747,45',45,0,first half,0,1
S-0617,M-1978-33,T-86,P-34993,60',60,0,second half,1,0
S-0618,M-1978-33,T-86,P-52461,60',60,0,second half,0,1
S-0619,M-1978-33,T-05,P-99989,71',71,0,second half,1,0
S-0620,M-1978-33,T-05,P-75962,71',71,0,second half,0,1
S-0621,M-1978-34,T-48,P-35622,21',21,0,first half,1,0
S-0622,M-1978-34,T-48,P-12372,21',21,0,first half,0,1
S-0623,M-1978-34,T-41,P-44349,46',46,0,second half,1,0
S-0624,M-1978-34,T-41,P-80851,46',46,0,second half,0,1
S-0625,M-1978-34,T-48,P-89554,65',65,0,second half,1,0
S-0626,M-1978-34,T-48,P-37179,65',65,0,second half,0,1
S-0627,M-1978-34,T-41,P-16875,72',72,0,second half,0,1
S-0628,M-1978-34,T-41,P-12030,77',77,0,second half,1,0
S-0629,M-1978-35,T-09,P-37483,7',7,0,first half,1,0
S-0630,M-1978-35,T-09,P-23407,7',7,0,first half,0,1
S-0631,M-1978-35,T-57,P-97548,64',64,0,second half,1,0
S-0632,M-1978-35,T-57,P-67962,64',64,0,second half,0,1
S-0633,M-1978-35,T-09,P-22554,77',77,0,second half,1,0
S-0634,M-1978-35,T-09,P-85778,77',77,0,second half,0,1
S-0635,M-1978-36,T-56,P-72529,51',51,0,second half,1,0
S-0636,M-1978-36,T-56,P-44786,51',51,0,second half,0,1
S-0637,M-1978-36,T-03,P-61157,64',64,0,second half,1,0
S-0638,M-1978-36,T-03,P-04739,64',64,0,second half,0,1
S-0639,M-1978-36,T-03,P-99593,85',85,0,second half,1,0
S-0640,M-1978-36,T-03,P-45194,85',85,0,second half,0,1
S-0641,M-1978-37,T-09,P-34545,45'+1',45,1,"first half, stoppage time",1,0
S-0642,M-1978-37,T-09,P-84320,45'+1',45,1,"first half, stoppage time",0,1
S-0643,M-1978-37,T-09,P-22554,64',64,0,second half,1,0
S-0644,M-1978-37,T-09,P-85778,64',64,0,second half,0,1
S-0645,M-1978-37,T-41,P-88467,78',78,0,second half,1,0
S-0646,M-1978-37,T-41,P-80851,78',78,0,second half,0,1
S-0647,M-1978-38,T-48,P-89554,58',58,0,second half,1,0
S-0648,M-1978-38,T-48,P-48111,58',58,0,second half,0,1
S-0649,M-1978-38,T-03,P-66254,66',66,0,second half,1,0
S-0650,M-1978-38,T-03,P-23168,66',66,0,second half,0,1
S-0651,M-1978-38,T-48,P-89311,73',73,0,second half,1,0
S-0652,M-1978-38,T-48,P-45370,73',73,0,second half,0,1
S-0653,M-1978-38,T-03,P-34830,75',75,0,second half,1,0
S-0654,M-1978-38,T-03,P-04739,75',75,0,second half,0,1
S-0655,M-1982-01,T-03,P-78111,63',63,0,second half,1,0
S-0656,M-1982-01,T-03,P-02464,63',63,0,second half,0,1
S-0657,M-1982-02,T-57,P-18317,72',72,0,second half,1,0
S-0658,M-1982-02,T-57,P-69383,72',72,0,second half,0,1
S-0659,M-1982-03,T-09,P-89519,46',46,0,second half,1,0
S-0660,M-1982-03,T-09,P-06098,46',46,0,second half,0,1
S-0661,M-1982-03,T-72,P-18718,74',74,0,second half,1,0
S-0662,M-1982-03,T-72,P-58072,74',74,0,second half,0,1
S-0663,M-1982-03,T-72,P-93680,89',89,0,second half,1,0
S-0664,M-1982-03,T-72,P-35273,89',89,0,second half,0,1
S-0665,M-1982-04,T-56,P-96979,57',57,0,second half,1,0
S-0666,M-1982-04,T-56,P-85374,57',57,0,second half,1,0
S-0667,M-1982-04,T-56,P-16659,57',57,0,second half,0,1
S-0668,M-1982-04,T-56,P-42136,57',57,0,second half,0,1
S-0669,M-1982-04,T-11,P-41427,73',73,0,second half,1,0
S-0670,M-1982-04,T-11,P-93565,73',73,0,second half,0,1
S-0671,M-1982-04,T-11,P-58080,89',89,0,second half,1,0
S-0672,M-1982-04,T-11,P-34300,89',89,0,second half,0,1
S-0673,M-1982-05,T-27,P-38399,26',26,0,first half,1,0
S-0674,M-1982-05,T-27,P-41807,26',26,0,first half,0,1
S-0675,M-1982-05,T-36,P-86777,56',56,0,second half,1,0
S-0676,M-1982-05,T-36,P-53791,56',56,0,second half,0,1
S-0677,M-1982-05,T-36,P-77109,68',68,0,second half,1,0
S-0678,M-1982-05,T-36,P-34354,68',68,0,second half,0,1
S-0679,M-1982-05,T-27,P-55381,79',79,0,second half,1,0
S-0680,M-1982-05,T-27,P-47601,79',79,0,second half,0,1
S-0681,M-1982-06,T-64,P-27545,53',53,0,second half,1,0
S-0682,M-1982-06,T-64,P-56094,53',53,0,second half,0,1
S-0683,M-1982-06,T-49,P-84240,66',66,0,second half,1,0
S-0684,M-1982-06,T-49,P-35886,66',66,0,second half,0,1
S-0685,M-1982-06,T-49,P-30806,77',77,0,second half,1,0
S-0686,M-1982-06,T-49,P-88108,77',77,0,second half,0,1
S-0687,M-1982-06,T-64,P-46604,83',83,0,second half,1,0
S-0688,M-1982-06,T-64,P-12472,83',83,0,second half,0,1
S-0689,M-1982-07,T-01,P-42885,64',64,0,second half,1,0
S-0690,M-1982-07,T-01,P-68346,64',64,0,second half,0,1
S-0691,M-1982-07,T-86,P-79344,83',83,0,second half,1,0
S-0692,M-1982-07,T-86,P-52461,83',83,0,second half,0,1
S-0693,M-1982-07,T-01,P-45774,88',88,0,second half,1,0
S-0694,M-1982-07,T-01,P-71313,88',88,0,second half,0,1
S-0695,M-1982-08,T-30,P-99991,71',71,0,second half,1,0
S-0696,M-1982-08,T-30,P-74565,71',71,0,second half,0,1
S-0697,M-1982-08,T-30,P-14107,74',74,0,second half,1,0
S-0698,M-1982-08,T-30,P-76592,74',74,0,second half,0,1
S-0699,M-1982-08,T-28,P-59016,90',90,0,second half,1,0
S-0700,M-1982-08,T-28,P-52968,90',90,0,second half,0,1
S-0701,M-1982-09,T-73,P-89298,46',46,0,second half,1,0
S-0702,M-1982-09,T-73,P-03571,46',46,0,second half,1,0
S-0703,M-1982-09,T-73,P-24553,46',46,0,second half,0,1
S-0704,M-1982-09,T-73,P-70703,46',46,0,second half,0,1
S-0705,M-1982-09,T-35,P-88933,69',69,0,second half,1,0
S-0706,M-1982-09,T-35,P-42459,69',69,0,second half,0,1
S-0707,M-1982-10,T-13,P-56491,69',69,0,second half,1,0
S-0708,M-1982-10,T-13,P-03126,69',69,0,second half,0,1
S-0709,M-1982-10,T-13,P-71032,71',71,0,second half,1,0
S-0710,M-1982-10,T-13,P-12252,71',71,0,second half,0,1
S-0711,M-1982-10,T-05,P-32042,78',78,0,second half,1,0
S-0712,M-1982-10,T-05,P-82507,78',78,0,second half,0,1
S-0713,M-1982-10,T-05,P-05699,79',79,0,second half,1,0
S-0714,M-1982-10,T-05,P-64028,79',79,0,second half,0,1
S-0715,M-1982-11,T-45,P-76079,57',57,0,second half,1,0
S-0716,M-1982-11,T-45,P-20299,57',57,0,second half,0,1
S-0717,M-1982-11,T-21,P-59697,61',61,0,second half,1,0
S-0718,M-1982-11,T-21,P-95371,61',61,0,second half,0,1
S-0719,M-1982-11,T-21,P-69858,68',68,0,second half,1,0
S-0720,M-1982-11,T-21,P-60697,68',68,0,second half,0,1
S-0721,M-1982-13,T-41,P-91717,46',46,0,second half,1,0
S-0722,M-1982-13,T-41,P-44349,46',46,0,second half,0,1
S-0723,M-1982-13,T-56,P-16659,65',65,0,second half,1,0
S-0724,M-1982-13,T-56,P-23072,65',65,0,second half,1,0
S-0725,M-1982-13,T-56,P-85374,65',65,0,second half,0,1
S-0726,M-1982-13,T-56,P-42136,65',65,0,second half,0,1
S-0727,M-1982-14,T-03,P-02464,24',24,0,first half,1,0
S-0728,M-1982-14,T-03,P-10969,24',24,0,first half,0,1
S-0729,M-1982-14,T-36,P-70353,46',46,0,second half,1,0
S-0730,M-1982-14,T-36,P-99185,46',46,0,second half,0,1
S-0731,M-1982-14,T-03,P-54098,51',51,0,second half,1,0
S-0732,M-1982-14,T-03,P-99392,51',51,0,second half,0,1
S-0733,M-1982-14,T-36,P-53791,61',61,0,second half,1,0
S-0734,M-1982-14,T-36,P-34354,61',61,0,second half,0,1
S-0735,M-1982-15,T-64,P-46604,65',65,0,second half,1,0
S-0736,M-1982-15,T-64,P-68584,65',65,0,second half,0,1
S-0737,M-1982-15,T-64,P-57616,68',68,0,second half,1,0
S-0738,M-1982-15,T-64,P-53843,68',68,0,second half,0,1
S-0739,M-1982-15,T-09,P-20664,80',80,0,second half,1,0
S-0740,M-1982-15,T-09,P-06098,80',80,0,second half,0,1
S-0741,M-1982-16,T-57,P-18317,25',25,0,first half,1,0
S-0742,M-1982-16,T-57,P-92867,25',25,0,first half,0,1
S-0743,M-1982-16,T-11,P-41427,46',46,0,second half,1,0
S-0744,M-1982-16,T-11,P-34300,46',46,0,second half,0,1
S-0745,M-1982-16,T-57,P-98924,66',66,0,second half,1,0
S-0746,M-1982-16,T-57,P-69383,66',66,0,second half,0,1
S-0747,M-1982-17,T-06,P-07477,46',46,0,second half,1,0
S-0748,M-1982-17,T-27,P-86679,46',46,0,second half,1,0
S-0749,M-1982-17,T-06,P-43941,46',46,0,second half,0,1
S-0750,M-1982-17,T-27,P-58071,46',46,0,second half,0,1
S-0751,M-1982-17,T-06,P-25456,80',80,0,second half,1,0
S-0752,M-1982-17,T-06,P-47829,80',80,0,second half,0,1
S-0753,M-1982-18,T-72,P-05530,46',46,0,second half,1,0
S-0754,M-1982-18,T-72,P-13514,46',46,0,second half,0,1
S-0755,M-1982-18,T-72,P-18718,79',79,0,second half,1,0
S-0756,M-1982-18,T-72,P-05562,79',79,0,second half,0,1
S-0757,M-1982-19,T-13,P-64288,46',46,0,second half,1,0
S-0758,M-1982-19,T-13,P-43905,46',46,0,second half,0,1
S-0759,M-1982-19,T-86,P-48686,61',61,0,second half,1,0
S-0760,M-1982-19,T-86,P-49502,61',61,0,second half,0,1
S-0761,M-1982-19,T-13,P-03126,66',66,0,second half,1,0
S-0762,M-1982-19,T-13,P-71032,66',66,0,second half,0,1
S-0763,M-1982-19,T-86,P-89975,79',79,0,second half,1,0
S-0764,M-1982-19,T-86,P-40743,79',79,0,second half,0,1
S-0765,M-1982-20,T-28,P-02675,46',46,0,second half,1,0
S-0766,M-1982-20,T-28,P-68542,46',46,0,second half,0,1
S-0767,M-1982-20,T-21,P-10247,75',75,0,second half,1,0
S-0768,M-1982-20,T-21,P-51677,75',75,0,second half,0,1
S-0769,M-1982-20,T-21,P-69858,77',77,0,second half,1,0
S-0770,M-1982-20,T-21,P-81007,77',77,0,second half,0,1
S-0771,M-1982-21,T-73,P-70703,63',63,0,second half,1,0
S-0772,M-1982-21,T-73,P-37218,63',63,0,second half,1,0
S-0773,M-1982-21,T-73,P-24553,63',63,0,second half,0,1
S-0774,M-1982-21,T-73,P-99707,63',63,0,second half,0,1
S-0775,M-1982-21,T-87,P-36045,74',74,0,second half,1,0
S-0776,M-1982-21,T-87,P-40780,74',74,0,second half,0,1
S-0777,M-1982-21,T-87,P-83693,83',83,0,second half,1,0
S-0778,M-1982-21,T-87,P-46658,83',83,0,second half,0,1
S-0779,M-1982-22,T-05,P-82507,46',46,0,second half,1,0
S-0780,M-1982-22,T-05,P-13147,46',46,0,second half,0,1
S-0781,M-1982-22,T-01,P-59774,65',65,0,second half,1,0
S-0782,M-1982-22,T-01,P-68346,65',65,0,second half,0,1
S-0783,M-1982-22,T-01,P-75422,76',76,0,second half,1,0
S-0784,M-1982-22,T-01,P-13314,76',76,0,second half,0,1
S-0785,M-1982-22,T-05,P-03451,80',80,0,second half,1,0
S-0786,M-1982-22,T-05,P-05699,80',80,0,second half,0,1
S-0787,M-1982-23,T-45,P-76079,46',46,0,second half,1,0
S-0788,M-1982-23,T-45,P-20299,46',46,0,second half,0,1
S-0789,M-1982-23,T-30,P-34605,59',59,0,second half,1,0
S-0790,M-1982-23,T-30,P-90883,59',59,0,second half,0,1
S-0791,M-1982-23,T-45,P-68738,78',78,0,second half,1,0
S-0792,M-1982-23,T-45,P-61662,78',78,0,second half,0,1
S-0793,M-1982-23,T-30,P-08939,81',81,0,second half,1,0
S-0794,M-1982-23,T-30,P-32542,81',81,0,second half,0,1
S-0795,M-1982-24,T-35,P-88933,58',58,0,second half,1,0
S-0796,M-1982-24,T-35,P-17413,58',58,0,second half,0,1
S-0797,M-1982-24,T-52,P-62599,66',66,0,second half,1,0
S-0798,M-1982-24,T-52,P-05529,66',66,0,second half,0,1
S-0799,M-1982-24,T-52,P-85997,78',78,0,second half,1,0
S-0800,M-1982-24,T-52,P-59982,78',78,0,second half,0,1
S-0801,M-1982-25,T-57,P-46254,26',26,0,first half,1,0
S-0802,M-1982-25,T-57,P-17208,26',26,0,first half,0,1
S-0803,M-1982-25,T-56,P-96979,50',50,0,second half,1,0
S-0804,M-1982-25,T-56,P-50099,50',50,0,second half,1,0
S-0805,M-1982-25,T-56,P-16659,50',50,0,second half,0,1
S-0806,M-1982-25,T-56,P-23072,50',50,0,second half,0,1
S-0807,M-1982-25,T-57,P-57931,74',74,0,second half,1,0
S-0808,M-1982-25,T-57,P-91411,74',74,0,second half,0,1
S-0809,M-1982-26,T-06,P-07477,46',46,0,second half,1,0
S-0810,M-1982-26,T-06,P-47829,46',46,0,second half,0,1
S-0811,M-1982-26,T-06,P-73390,62',62,0,second half,1,0
S-0812,M-1982-26,T-06,P-47416,62',62,0,second half,0,1
S-0813,M-1982-26,T-36,P-77109,67',67,0,second half,1,0
S-0814,M-1982-26,T-36,P-65801,67',67,0,second half,0,1
S-0815,M-1982-26,T-36,P-53791,70',70,0,second half,1,0
S-0816,M-1982-26,T-36,P-69257,70',70,0,second half,0,1
