goal_id,tournament_id,match_id,team_id,player_id,minute_label,minute_regulation,minute_stoppage,match_period,own_goal,penalty
G-0347,WC-1954,M-1954-09,T-84,P-90496,17',17,0,first half,0,0
G-0348,WC-1954,M-1954-09,T-84,P-18523,30',30,0,first half,0,0
G-0349,WC-1954,M-1954-09,T-84,P-90496,47',47,0,second half,0,0
G-0350,WC-1954,M-1954-09,T-84,P-78277,54',54,0,second half,0,0
G-0351,WC-1954,M-1954-09,T-84,P-90496,57',57,0,second half,0,0
G-0352,WC-1954,M-1954-09,T-84,P-18523,83',83,0,second half,0,0
G-0353,WC-1954,M-1954-09,T-84,P-78277,85',85,0,second half,0,0
G-0354,WC-1954,M-1954-10,T-87,P-74352,48',48,0,second half,0,0
G-0355,WC-1954,M-1954-10,T-09,P-76740,69',69,0,second half,0,0
G-0356,WC-1954,M-1954-11,T-05,P-51339,3',3,0,first half,0,0
G-0357,WC-1954,M-1954-11,T-05,P-85257,4',4,0,first half,0,0
G-0358,WC-1954,M-1954-11,T-05,P-85257,21',21,0,first half,0,0
G-0359,WC-1954,M-1954-11,T-05,P-85257,24',24,0,first half,0,0
G-0360,WC-1954,M-1954-11,T-05,P-51339,65',65,0,second half,0,0
G-0361,WC-1954,M-1954-12,T-30,P-78417,19',19,0,first half,0,0
G-0362,WC-1954,M-1954-12,T-30,P-53255,46',46,0,second half,1,0
G-0363,WC-1954,M-1954-12,T-46,P-53183,54',54,0,second half,0,0
G-0364,WC-1954,M-1954-12,T-46,P-66576,85',85,0,second half,0,0
G-0365,WC-1954,M-1954-12,T-30,P-94605,88',88,0,second half,0,1
G-0366,WC-1954,M-1954-13,T-36,P-07028,3',3,0,first half,0,0
G-0367,WC-1954,M-1954-13,T-36,P-12676,17',17,0,first half,0,0
G-0368,WC-1954,M-1954-13,T-36,P-07028,21',21,0,first half,0,0
G-0369,WC-1954,M-1954-13,T-86,P-57739,25',25,0,first half,0,0
G-0370,WC-1954,M-1954-13,T-36,P-01173,52',52,0,second half,0,0
G-0371,WC-1954,M-1954-13,T-36,P-01173,54',54,0,second half,0,0
G-0372,WC-1954,M-1954-13,T-36,P-07028,69',69,0,second half,0,0
G-0373,WC-1954,M-1954-13,T-36,P-23830,75',75,0,second half,0,0
G-0374,WC-1954,M-1954-13,T-86,P-08136,77',77,0,second half,0,0
G-0375,WC-1954,M-1954-13,T-36,P-07028,78',78,0,second half,0,0
G-0376,WC-1954,M-1954-13,T-86,P-58241,84',84,0,second half,0,0
G-0377,WC-1954,M-1954-14,T-80,P-71884,10',10,0,first half,0,0
G-0378,WC-1954,M-1954-14,T-80,P-92456,24',24,0,first half,0,0
G-0379,WC-1954,M-1954-14,T-80,P-71884,30',30,0,first half,0,0
G-0380,WC-1954,M-1954-14,T-80,P-04515,37',37,0,first half,0,0
G-0381,WC-1954,M-1954-14,T-80,P-04515,64',64,0,second half,0,0
G-0382,WC-1954,M-1954-14,T-80,P-04515,70',70,0,second half,0,0
G-0383,WC-1954,M-1954-14,T-80,P-15472,76',76,0,second half,0,0
G-0384,WC-1954,M-1954-15,T-41,P-00152,41',41,0,first half,0,1
G-0385,WC-1954,M-1954-15,T-41,P-32442,48',48,0,second half,0,0
G-0386,WC-1954,M-1954-15,T-41,P-64967,58',58,0,second half,0,0
G-0387,WC-1954,M-1954-15,T-41,P-45203,78',78,0,second half,0,0
G-0388,WC-1954,M-1954-15,T-06,P-99158,81',81,0,second half,0,0
G-0389,WC-1954,M-1954-16,T-28,P-82512,43',43,0,first half,0,0
G-0390,WC-1954,M-1954-16,T-28,P-25319,69',69,0,second half,0,0
G-0391,WC-1954,M-1954-17,T-86,P-71954,7',7,0,first half,0,0
G-0392,WC-1954,M-1954-17,T-86,P-63184,12',12,0,first half,0,0
G-0393,WC-1954,M-1954-17,T-80,P-04447,21',21,0,first half,0,0
G-0394,WC-1954,M-1954-17,T-86,P-05766,30',30,0,first half,0,0
G-0395,WC-1954,M-1954-17,T-86,P-05766,60',60,0,second half,0,0
G-0396,WC-1954,M-1954-17,T-86,P-09973,62',62,0,second half,0,0
G-0397,WC-1954,M-1954-17,T-86,P-05766,77',77,0,second half,0,0
G-0398,WC-1954,M-1954-17,T-86,P-63184,79',79,0,second half,0,0
G-0399,WC-1954,M-1954-17,T-80,P-92456,82',82,0,second half,0,0
G-0400,WC-1954,M-1954-18,T-75,P-14406,14',14,0,first half,0,0
G-0401,WC-1954,M-1954-18,T-75,P-63738,48',48,0,second half,0,0
G-0402,WC-1954,M-1954-18,T-41,P-17534,67',67,0,second half,0,0
G-0403,WC-1954,M-1954-18,T-75,P-14406,85',85,0,second half,0,0
G-0404,WC-1954,M-1954-18,T-75,P-80623,90',90,0,second half,0,0
G-0405,WC-1954,M-1954-19,T-75,P-63738,16',16,0,first half,0,0
G-0406,WC-1954,M-1954-19,T-75,P-14406,17',17,0,first half,0,0
G-0407,WC-1954,M-1954-19,T-75,P-14406,19',19,0,first half,0,0
G-0408,WC-1954,M-1954-19,T-05,P-35865,25',25,0,first half,0,0
G-0409,WC-1954,M-1954-19,T-05,P-26700,26',26,0,first half,0,0
G-0410,WC-1954,M-1954-19,T-05,P-35865,27',27,0,first half,0,0
G-0411,WC-1954,M-1954-19,T-05,P-53882,32',32,0,first half,0,0
G-0412,WC-1954,M-1954-19,T-05,P-26700,34',34,0,first half,0,0
G-0413,WC-1954,M-1954-19,T-75,P-63738,39',39,0,first half,0,0
G-0414,WC-1954,M-1954-19,T-05,P-35865,53',53,0,second half,0,0
G-0415,WC-1954,M-1954-19,T-75,P-14406,60',60,0,second half,0,0
G-0416,WC-1954,M-1954-19,T-05,P-85257,76',76,0,second half,0,0
G-0417,WC-1954,M-1954-20,T-84,P-90496,5',5,0,first half,0,0
G-0418,WC-1954,M-1954-20,T-28,P-81234,16',16,0,first half,0,0
G-0419,WC-1954,M-1954-20,T-84,P-65940,39',39,0,first half,0,0
G-0420,WC-1954,M-1954-20,T-84,P-38873,46',46,0,second half,0,0
G-0421,WC-1954,M-1954-20,T-28,P-86813,67',67,0,second half,0,0
G-0422,WC-1954,M-1954-20,T-84,P-66683,78',78,0,second half,0,0
G-0423,WC-1954,M-1954-21,T-36,P-01173,4',4,0,first half,0,0
G-0424,WC-1954,M-1954-21,T-36,P-07028,7',7,0,first half,0,0
G-0425,WC-1954,M-1954-21,T-09,P-52002,18',18,0,first half,0,1
G-0426,WC-1954,M-1954-21,T-36,P-29493,60',60,0,second half,0,1
G-0427,WC-1954,M-1954-21,T-09,P-08966,65',65,0,second half,0,0
G-0428,WC-1954,M-1954-21,T-36,P-07028,88',88,0,second half,0,0
G-0429,WC-1954,M-1954-22,T-86,P-78579,9',9,0,first half,1,0
G-0430,WC-1954,M-1954-22,T-86,P-08136,85',85,0,second half,0,0
G-0431,WC-1954,M-1954-23,T-36,P-93334,13',13,0,first half,0,0
G-0432,WC-1954,M-1954-23,T-36,P-01173,46',46,0,second half,0,0
G-0433,WC-1954,M-1954-23,T-84,P-10601,75',75,0,second half,0,0
G-0434,WC-1954,M-1954-23,T-84,P-10601,86',86,0,second half,0,0
G-0435,WC-1954,M-1954-23,T-36,P-07028,111',111,0,"extra time, second half",0,0
G-0436,WC-1954,M-1954-23,T-36,P-07028,116',116,0,"extra time, second half",0,0
G-0437,WC-1954,M-1954-24,T-86,P-63184,31',31,0,first half,0,0
G-0438,WC-1954,M-1954-24,T-86,P-05766,47',47,0,second half,0,0
G-0439,WC-1954,M-1954-24,T-05,P-85257,51',51,0,second half,0,0
G-0440,WC-1954,M-1954-24,T-86,P-09973,54',54,0,second half,0,1
G-0441,WC-1954,M-1954-24,T-86,P-71954,61',61,0,second half,0,0
G-0442,WC-1954,M-1954-24,T-86,P-09973,64',64,0,second half,0,1
G-0443,WC-1954,M-1954-24,T-86,P-71954,89',89,0,second half,0,0
G-0444,WC-1954,M-1954-25,T-05,P-51339,16',16,0,first half,0,1
G-0445,WC-1954,M-1954-25,T-84,P-10601,22',22,0,first half,0,0
G-0446,WC-1954,M-1954-25,T-05,P-92883,59',59,0,second half,1,0
G-0447,WC-1954,M-1954-25,T-05,P-53882,89',89,0,second half,0,0
G-0448,WC-1954,M-1954-26,T-36,P-12676,6',6,0,first half,0,0
G-0449,WC-1954,M-1954-26,T-36,P-93334,8',8,0,first half,0,0
G-0450,WC-1954,M-1954-26,T-86,P-05766,10',10,0,first half,0,0
G-0451,WC-1954,M-1954-26,T-86,P-08136,18',18,0,first half,0,0
G-0452,WC-1954,M-1954-26,T-86,P-08136,84',84,0,second half,0,0
G-0453,WC-1958,M-1958-01,T-74,P-82312,17',17,0,first half,0,0
G-0454,WC-1958,M-1958-01,T-74,P-10338,57',57,0,second half,0,1
G-0455,WC-1958,M-1958-01,T-74,P-82312,64',64,0,second half,0,0
G-0456,WC-1958,M-1958-02,T-03,P-71952,3',3,0,first half,0,0
G-0457,WC-1958,M-1958-02,T-86,P-08136,32',32,0,first half,0,0
G-0458,WC-1958,M-1958-02,T-86,P-64138,42',42,0,first half,0,0
G-0459,WC-1958,M-1958-02,T-86,P-08136,79',79,0,second half,0,0
G-0460,WC-1958,M-1958-03,T-52,P-36975,21',21,0,first half,0,0
G-0461,WC-1958,M-1958-04,T-55,P-19817,20',20,0,first half,0,0
G-0462,WC-1958,M-1958-04,T-30,P-77939,24',24,0,first half,0,0
G-0463,WC-1958,M-1958-04,T-30,P-77939,30',30,0,first half,0,0
G-0464,WC-1958,M-1958-04,T-55,P-19817,44',44,0,first half,0,1
G-0465,WC-1958,M-1958-04,T-55,P-32438,50',50,0,second half,0,0
G-0466,WC-1958,M-1958-04,T-30,P-38969,52',52,0,second half,0,0
G-0467,WC-1958,M-1958-04,T-30,P-75977,61',61,0,second half,0,0
G-0468,WC-1958,M-1958-04,T-30,P-77939,67',67,0,second half,0,0
G-0469,WC-1958,M-1958-04,T-30,P-94605,70',70,0,second half,0,0
G-0470,WC-1958,M-1958-04,T-30,P-78417,83',83,0,second half,0,0
G-0471,WC-1958,M-1958-05,T-87,P-85317,6',6,0,first half,0,0
G-0472,WC-1958,M-1958-05,T-64,P-07282,49',49,0,second half,0,0
G-0473,WC-1958,M-1958-06,T-36,P-70989,5',5,0,first half,0,0
G-0474,WC-1958,M-1958-06,T-85,P-12687,27',27,0,first half,0,0
G-0475,WC-1958,M-1958-07,T-09,P-60629,37',37,0,first half,0,0
G-0476,WC-1958,M-1958-07,T-09,P-75955,50',50,0,second half,0,0
G-0477,WC-1958,M-1958-07,T-09,P-60629,85',85,0,second half,0,0
G-0478,WC-1958,M-1958-08,T-72,P-54948,13',13,0,first half,0,0
G-0479,WC-1958,M-1958-08,T-72,P-92440,56',56,0,second half,0,0
G-0480,WC-1958,M-1958-08,T-28,P-60811,66',66,0,second half,0,0
G-0481,WC-1958,M-1958-08,T-28,P-86813,85',85,0,second half,0,1
G-0482,WC-1958,M-1958-09,T-52,P-77851,4',4,0,first half,0,0
G-0483,WC-1958,M-1958-09,T-03,P-71952,37',37,0,first half,0,1
G-0484,WC-1958,M-1958-09,T-03,P-98280,56',56,0,second half,0,0
G-0485,WC-1958,M-1958-09,T-03,P-20645,60',60,0,second half,0,0
G-0486,WC-1958,M-1958-10,T-21,P-65506,24',24,0,first half,0,1
G-0487,WC-1958,M-1958-10,T-21,P-71720,42',42,0,first half,0,0
G-0488,WC-1958,M-1958-10,T-86,P-63184,60',60,0,second half,0,0
G-0489,WC-1958,M-1958-10,T-86,P-08136,71',71,0,second half,0,0
G-0490,WC-1958,M-1958-11,T-55,P-17292,4',4,0,first half,0,0
G-0491,WC-1958,M-1958-11,T-64,P-19215,24',24,0,first half,0,0
G-0492,WC-1958,M-1958-11,T-55,P-65484,45',45,0,first half,0,0
G-0493,WC-1958,M-1958-11,T-55,P-22636,73',73,0,second half,0,0
G-0494,WC-1958,M-1958-11,T-64,P-75309,74',74,0,second half,0,0
G-0495,WC-1958,M-1958-12,T-30,P-77939,4',4,0,first half,0,0
G-0496,WC-1958,M-1958-12,T-87,P-85317,16',16,0,first half,0,0
G-0497,WC-1958,M-1958-12,T-87,P-47783,63',63,0,second half,0,0
G-0498,WC-1958,M-1958-12,T-30,P-77939,85',85,0,second half,0,0
G-0499,WC-1958,M-1958-12,T-87,P-47783,88',88,0,second half,0,0
G-0500,WC-1958,M-1958-13,T-85,P-71223,32',32,0,first half,0,0
G-0501,WC-1958,M-1958-13,T-46,P-10223,89',89,0,second half,0,0
G-0502,WC-1958,M-1958-15,T-72,P-80609,15',15,0,first half,0,0
G-0503,WC-1958,M-1958-15,T-72,P-11702,62',62,0,second half,0,0
G-0504,WC-1958,M-1958-16,T-74,P-20173,34',34,0,first half,0,0
G-0505,WC-1958,M-1958-16,T-74,P-20173,55',55,0,second half,0,0
G-0506,WC-1958,M-1958-16,T-36,P-82971,77',77,0,second half,0,0
G-0507,WC-1958,M-1958-18,T-21,P-65506,8',8,0,first half,0,0
G-0508,WC-1958,M-1958-18,T-21,P-71720,17',17,0,first half,0,0
G-0509,WC-1958,M-1958-18,T-21,P-71720,40',40,0,first half,0,0
G-0510,WC-1958,M-1958-18,T-03,P-71952,65',65,0,second half,0,1
G-0511,WC-1958,M-1958-18,T-21,P-45404,69',69,0,second half,0,0
G-0512,WC-1958,M-1958-18,T-21,P-28805,82',82,0,second half,0,0
G-0513,WC-1958,M-1958-18,T-21,P-28805,89',89,0,second half,0,0
G-0514,WC-1958,M-1958-19,T-52,P-77851,18',18,0,first half,0,0
G-0515,WC-1958,M-1958-19,T-86,P-08136,20',20,0,first half,0,0
G-0516,WC-1958,M-1958-19,T-52,P-77851,60',60,0,second half,0,0
G-0517,WC-1958,M-1958-19,T-86,P-64138,78',78,0,second half,0,0
G-0518,WC-1958,M-1958-20,T-30,P-94605,22',22,0,first half,0,0
G-0519,WC-1958,M-1958-20,T-30,P-77939,44',44,0,first half,0,0
G-0520,WC-1958,M-1958-20,T-64,P-73507,58',58,0,second half,0,0
G-0521,WC-1958,M-1958-21,T-87,P-47145,18',18,0,first half,0,0
G-0522,WC-1958,M-1958-21,T-55,P-22636,20',20,0,first half,0,0
G-0523,WC-1958,M-1958-21,T-87,P-47783,21',21,0,first half,0,0
G-0524,WC-1958,M-1958-21,T-55,P-17292,52',52,0,second half,0,0
G-0525,WC-1958,M-1958-21,T-87,P-24259,73',73,0,second half,0,0
G-0526,WC-1958,M-1958-21,T-55,P-32438,80',80,0,second half,0,0
G-0527,WC-1958,M-1958-22,T-36,P-82971,19',19,0,first half,0,0
G-0528,WC-1958,M-1958-22,T-36,P-82971,46',46,0,second half,0,0
G-0529,WC-1958,M-1958-22,T-36,P-69885,54',54,0,second half,0,0
G-0530,WC-1958,M-1958-22,T-36,P-47384,69',69,0,second half,0,0
G-0531,WC-1958,M-1958-23,T-09,P-45310,3',3,0,first half,0,0
G-0532,WC-1958,M-1958-23,T-09,P-45310,77',77,0,second half,0,0
G-0533,WC-1958,M-1958-24,T-05,P-32967,15',15,0,first half,0,0
G-0534,WC-1958,M-1958-24,T-28,P-03578,56',56,0,second half,0,0
G-0535,WC-1958,M-1958-24,T-05,P-26700,71',71,0,second half,0,0
G-0536,WC-1958,M-1958-24,T-28,P-60811,74',74,0,second half,0,0
G-0537,WC-1958,M-1958-25,T-21,P-71720,18',18,0,first half,0,0
G-0538,WC-1958,M-1958-25,T-52,P-77851,44',44,0,first half,0,0
G-0539,WC-1958,M-1958-25,T-52,P-77851,97',97,0,"extra time, first half",0,0
G-0540,WC-1958,M-1958-26,T-36,P-82971,33',33,0,first half,0,0
G-0541,WC-1958,M-1958-26,T-85,P-71223,55',55,0,second half,0,0
G-0542,WC-1958,M-1958-26,T-85,P-90482,76',76,0,second half,0,0
G-0543,WC-1958,M-1958-27,T-72,P-80609,69',69,0,second half,0,0
G-0544,WC-1958,M-1958-28,T-09,P-38906,66',66,0,second half,0,0
G-0545,WC-1958,M-1958-29,T-30,P-75977,44',44,0,first half,0,0
G-0546,WC-1958,M-1958-29,T-30,P-77939,55',55,0,second half,0,0
G-0547,WC-1958,M-1958-29,T-30,P-77939,63',63,0,second half,0,0
G-0548,WC-1958,M-1958-29,T-30,P-38969,68',68,0,second half,0,0
G-0549,WC-1958,M-1958-30,T-74,P-20173,49',49,0,second half,0,0
G-0550,WC-1958,M-1958-30,T-74,P-82312,88',88,0,second half,0,0
G-0551,WC-1958,M-1958-31,T-86,P-08136,12',12,0,first half,0,0
G-0552,WC-1958,M-1958-32,T-09,P-45310,2',2,0,first half,0,0
G-0553,WC-1958,M-1958-32,T-30,P-77939,9',9,0,first half,0,0
G-0554,WC-1958,M-1958-32,T-09,P-76740,39',39,0,first half,0,0
G-0555,WC-1958,M-1958-32,T-09,P-38906,52',52,0,second half,0,0
G-0556,WC-1958,M-1958-32,T-09,P-38906,64',64,0,second half,0,0
G-0557,WC-1958,M-1958-32,T-09,P-38906,75',75,0,second half,0,0
G-0558,WC-1958,M-1958-32,T-30,P-38969,83',83,0,second half,0,0
G-0559,WC-1958,M-1958-33,T-86,P-63184,24',24,0,first half,0,0
G-0560,WC-1958,M-1958-33,T-74,P-33095,32',32,0,first half,0,0
G-0561,WC-1958,M-1958-33,T-74,P-69813,81',81,0,second half,0,0
G-0562,WC-1958,M-1958-33,T-74,P-20173,88',88,0,second half,0,0
G-0563,WC-1958,M-1958-34,T-30,P-77939,16',16,0,first half,0,0
G-0564,WC-1958,M-1958-34,T-86,P-93539,18',18,0,first half,0,0
G-0565,WC-1958,M-1958-34,T-30,P-94605,27',27,0,first half,0,1
G-0566,WC-1958,M-1958-34,T-30,P-77939,36',36,0,first half,0,0
G-0567,WC-1958,M-1958-34,T-30,P-08451,50',50,0,second half,0,0
G-0568,WC-1958,M-1958-34,T-86,P-08136,52',52,0,second half,0,0
G-0569,WC-1958,M-1958-34,T-30,P-77939,78',78,0,second half,0,0
G-0570,WC-1958,M-1958-34,T-86,P-63184,84',84,0,second half,0,0
G-0571,WC-1958,M-1958-34,T-30,P-77939,89',89,0,second half,0,0
G-0572,WC-1958,M-1958-35,T-74,P-10338,4',4,0,first half,0,0
G-0573,WC-1958,M-1958-35,T-09,P-45310,9',9,0,first half,0,0
G-0574,WC-1958,M-1958-35,T-09,P-45310,32',32,0,first half,0,0
G-0575,WC-1958,M-1958-35,T-09,P-38906,55',55,0,second half,0,0
G-0576,WC-1958,M-1958-35,T-09,P-38164,68',68,0,second half,0,0
G-0577,WC-1958,M-1958-35,T-74,P-82312,80',80,0,second half,0,0
G-0578,WC-1958,M-1958-35,T-09,P-38906,90',90,0,second half,0,0
G-0579,WC-1962,M-1962-01,T-16,P-32148,19',19,0,first half,0,1
G-0580,WC-1962,M-1962-01,T-84,P-81929,56',56,0,second half,0,0
G-0581,WC-1962,M-1962-01,T-84,P-15857,75',75,0,second half,0,0
G-0582,WC-1962,M-1962-02,T-75,P-25619,6',6,0,first half,0,0
G-0583,WC-1962,M-1962-02,T-13,P-22224,44',44,0,first half,0,0
G-0584,WC-1962,M-1962-02,T-13,P-98252,51',51,0,second half,0,0
G-0585,WC-1962,M-1962-02,T-13,P-22224,55',55,0,second half,0,0
G-0586,WC-1962,M-1962-03,T-09,P-38164,56',56,0,second half,0,0
G-0587,WC-1962,M-1962-03,T-09,P-38906,73',73,0,second half,0,0
G-0588,WC-1962,M-1962-04,T-03,P-14074,4',4,0,first half,0,0
G-0589,WC-1962,M-1962-05,T-72,P-11702,51',51,0,second half,0,0
G-0590,WC-1962,M-1962-05,T-72,P-05819,83',83,0,second half,0,0
G-0591,WC-1962,M-1962-07,T-21,P-53400,80',80,0,second half,0,0
G-0592,WC-1962,M-1962-08,T-36,P-82971,17',17,0,first half,0,0
G-0593,WC-1962,M-1962-08,T-28,P-05132,60',60,0,second half,0,1
G-0594,WC-1962,M-1962-08,T-36,P-21188,71',71,0,second half,0,0
G-0595,WC-1962,M-1962-09,T-84,P-35342,19',19,0,first half,0,0
G-0596,WC-1962,M-1962-09,T-87,P-47998,25',25,0,first half,0,1
G-0597,WC-1962,M-1962-09,T-87,P-05537,29',29,0,first half,0,0
G-0598,WC-1962,M-1962-09,T-87,P-55024,49',49,0,second half,0,0
G-0599,WC-1962,M-1962-10,T-13,P-98252,73',73,0,second half,0,0
G-0600,WC-1962,M-1962-10,T-13,P-01618,87',87,0,second half,0,0
G-0601,WC-1962,M-1962-12,T-28,P-05132,17',17,0,first half,0,1
G-0602,WC-1962,M-1962-12,T-28,P-08601,42',42,0,first half,0,0
G-0603,WC-1962,M-1962-12,T-28,P-75574,67',67,0,second half,0,0
G-0604,WC-1962,M-1962-12,T-03,P-46624,81',81,0,second half,0,0
G-0605,WC-1962,M-1962-13,T-72,P-11702,8',8,0,first half,0,0
G-0606,WC-1962,M-1962-13,T-72,P-38721,10',10,0,first half,0,0
G-0607,WC-1962,M-1962-13,T-72,P-11702,11',11,0,first half,0,0
G-0608,WC-1962,M-1962-13,T-16,P-17067,21',21,0,first half,0,0
G-0609,WC-1962,M-1962-13,T-72,P-05819,56',56,0,second half,0,0
G-0610,WC-1962,M-1962-13,T-16,P-32950,68',68,0,second half,0,0
G-0611,WC-1962,M-1962-13,T-16,P-31841,72',72,0,second half,0,0
G-0612,WC-1962,M-1962-13,T-16,P-07544,86',86,0,second half,0,0
G-0613,WC-1962,M-1962-14,T-86,P-12917,45',45,0,first half,0,0
G-0614,WC-1962,M-1962-14,T-86,P-64138,59',59,0,second half,0,0
G-0615,WC-1962,M-1962-14,T-75,P-99095,73',73,0,second half,0,0
G-0616,WC-1962,M-1962-15,T-73,P-15268,90',90,0,second half,0,0
G-0617,WC-1962,M-1962-16,T-36,P-21188,1',1,0,first half,0,0
G-0618,WC-1962,M-1962-16,T-36,P-21188,6',6,0,first half,0,0
G-0619,WC-1962,M-1962-16,T-36,P-82971,8',8,0,first half,0,0
G-0620,WC-1962,M-1962-16,T-36,P-01864,12',12,0,first half,0,0
G-0621,WC-1962,M-1962-16,T-36,P-21188,53',53,0,second half,0,0
G-0622,WC-1962,M-1962-16,T-10,P-14962,64',64,0,second half,0,0
G-0623,WC-1962,M-1962-16,T-36,P-82971,70',70,0,second half,0,0
G-0624,WC-1962,M-1962-17,T-72,P-03441,38',38,0,first half,0,0
G-0625,WC-1962,M-1962-17,T-84,P-15857,54',54,0,second half,0,0
G-0626,WC-1962,M-1962-17,T-72,P-11702,89',89,0,second half,0,0
G-0627,WC-1962,M-1962-18,T-86,P-55225,21',21,0,first half,0,1
G-0628,WC-1962,M-1962-18,T-86,P-64138,82',82,0,second half,0,0
G-0629,WC-1962,M-1962-19,T-73,P-03894,35',35,0,first half,0,0
G-0630,WC-1962,M-1962-19,T-09,P-96621,72',72,0,second half,0,0
G-0631,WC-1962,M-1962-19,T-09,P-96621,86',86,0,second half,0,0
G-0632,WC-1962,M-1962-21,T-87,P-05537,20',20,0,first half,0,0
G-0633,WC-1962,M-1962-21,T-87,P-55024,25',25,0,first half,0,0
G-0634,WC-1962,M-1962-21,T-87,P-05537,61',61,0,second half,0,0
G-0635,WC-1962,M-1962-21,T-87,P-55272,82',82,0,second half,0,0
G-0636,WC-1962,M-1962-21,T-87,P-55024,87',87,0,second half,0,0
G-0637,WC-1962,M-1962-22,T-41,P-14709,2',2,0,first half,0,0
G-0638,WC-1962,M-1962-22,T-41,P-72738,65',65,0,second half,0,0
G-0639,WC-1962,M-1962-22,T-41,P-72738,67',67,0,second half,0,0
G-0640,WC-1962,M-1962-23,T-21,P-88346,1',1,0,first half,0,0
G-0641,WC-1962,M-1962-23,T-46,P-05631,12',12,0,first half,0,0
G-0642,WC-1962,M-1962-23,T-46,P-32063,29',29,0,first half,0,0
G-0643,WC-1962,M-1962-23,T-46,P-61576,90',90,0,second half,0,1
G-0644,WC-1962,M-1962-25,T-09,P-46080,31',31,0,first half,0,0
G-0645,WC-1962,M-1962-25,T-28,P-98541,38',38,0,first half,0,0
G-0646,WC-1962,M-1962-25,T-09,P-45310,53',53,0,second half,0,0
G-0647,WC-1962,M-1962-25,T-09,P-46080,59',59,0,second half,0,0
G-0648,WC-1962,M-1962-26,T-13,P-22224,11',11,0,first half,0,0
G-0649,WC-1962,M-1962-26,T-72,P-38721,26',26,0,first half,0,0
G-0650,WC-1962,M-1962-26,T-13,P-65214,29',29,0,first half,0,0
G-0651,WC-1962,M-1962-27,T-21,P-82183,13',13,0,first half,0,0
G-0652,WC-1962,M-1962-28,T-87,P-67185,85',85,0,second half,0,0
G-0653,WC-1962,M-1962-29,T-09,P-46080,9',9,0,first half,0,0
G-0654,WC-1962,M-1962-29,T-09,P-46080,32',32,0,first half,0,0
G-0655,WC-1962,M-1962-29,T-13,P-01618,42',42,0,first half,0,0
G-0656,WC-1962,M-1962-29,T-09,P-45310,47',47,0,second half,0,0
G-0657,WC-1962,M-1962-29,T-13,P-22224,61',61,0,second half,0,1
G-0658,WC-1962,M-1962-29,T-09,P-45310,78',78,0,second half,0,0
G-0659,WC-1962,M-1962-30,T-21,P-90033,48',48,0,second half,0,0
G-0660,WC-1962,M-1962-30,T-87,P-55024,69',69,0,second half,0,0
G-0661,WC-1962,M-1962-30,T-21,P-82183,80',80,0,second half,0,0
G-0662,WC-1962,M-1962-30,T-21,P-82183,84',84,0,second half,0,1
G-0663,WC-1962,M-1962-31,T-13,P-65214,90',90,0,second half,0,0
G-0664,WC-1962,M-1962-32,T-21,P-37610,15',15,0,first half,0,0
G-0665,WC-1962,M-1962-32,T-09,P-96621,17',17,0,first half,0,0
G-0666,WC-1962,M-1962-32,T-09,P-82525,69',69,0,second half,0,0
G-0667,WC-1962,M-1962-32,T-09,P-45310,78',78,0,second half,0,0
G-0668,WC-1966,M-1966-02,T-86,P-86276,16',16,0,first half,0,0
G-0669,WC-1966,M-1966-02,T-86,P-12272,21',21,0,first half,0,0
G-0670,WC-1966,M-1966-02,T-86,P-72864,40',40,0,first half,0,0
G-0671,WC-1966,M-1966-02,T-86,P-72864,52',52,0,second half,0,0
G-0672,WC-1966,M-1966-02,T-86,P-12272,77',77,0,second half,0,1
G-0673,WC-1966,M-1966-03,T-09,P-38906,15',15,0,first half,0,0
G-0674,WC-1966,M-1966-03,T-09,P-46080,63',63,0,second half,0,0
G-0675,WC-1966,M-1966-04,T-72,P-83456,31',31,0,first half,0,0
G-0676,WC-1966,M-1966-04,T-72,P-44798,33',33,0,first half,0,0
G-0677,WC-1966,M-1966-04,T-72,P-83456,88',88,0,second half,0,0
G-0678,WC-1966,M-1966-05,T-46,P-55734,48',48,0,second half,0,0
G-0679,WC-1966,M-1966-05,T-30,P-05248,62',62,0,second half,0,0
G-0680,WC-1966,M-1966-06,T-03,P-47496,65',65,0,second half,0,0
G-0681,WC-1966,M-1966-06,T-73,P-58423,71',71,0,second half,0,0
G-0682,WC-1966,M-1966-06,T-03,P-47496,77',77,0,second half,0,0
G-0683,WC-1966,M-1966-07,T-58,P-67663,2',2,0,first half,0,0
G-0684,WC-1966,M-1966-07,T-36,P-82516,60',60,0,second half,0,0
G-0685,WC-1966,M-1966-07,T-58,P-67663,67',67,0,second half,0,0
G-0686,WC-1966,M-1966-07,T-58,P-68398,90',90,0,second half,0,0
G-0687,WC-1966,M-1966-08,T-41,P-91195,8',8,0,first half,0,0
G-0688,WC-1966,M-1966-08,T-41,P-01013,88',88,0,second half,0,0
G-0689,WC-1966,M-1966-09,T-30,P-39420,15',15,0,first half,0,1
G-0690,WC-1966,M-1966-09,T-84,P-47892,26',26,0,first half,0,0
G-0691,WC-1966,M-1966-09,T-84,P-82186,31',31,0,first half,0,0
G-0692,WC-1966,M-1966-10,T-75,P-42555,31',31,0,first half,0,0
G-0693,WC-1966,M-1966-10,T-73,P-50021,57',57,0,second half,0,0
G-0694,WC-1966,M-1966-10,T-73,P-80285,75',75,0,second half,0,0
