booking_id,tournament_id,match_id,team_id,player_id,minute_label,minute_regulation,minute_stoppage,match_period,yellow_card,red_card,second_yellow_card,sending_off
B-2145,WC-2010,M-2010-44,T-22,P-38862,66',66,0,second half,1,0,0,0
B-2146,WC-2010,M-2010-46,T-09,P-98528,15',15,0,first half,1,0,0,0
B-2147,WC-2010,M-2010-46,T-58,P-08069,25',25,0,first half,1,0,0,0
B-2148,WC-2010,M-2010-46,T-09,P-98607,25',25,0,first half,1,0,0,0
B-2149,WC-2010,M-2010-46,T-58,P-21434,31',31,0,first half,1,0,0,0
B-2150,WC-2010,M-2010-46,T-58,P-81972,40',40,0,first half,1,0,0,0
B-2151,WC-2010,M-2010-46,T-09,P-58840,43',43,0,first half,1,0,0,0
B-2152,WC-2010,M-2010-46,T-58,P-92000,45',45,0,first half,1,0,0,0
B-2153,WC-2010,M-2010-47,T-13,P-49014,15',15,0,first half,1,0,0,0
B-2154,WC-2010,M-2010-47,T-13,P-23300,19',19,0,first half,1,0,0,0
B-2155,WC-2010,M-2010-47,T-13,P-08305,21',21,0,first half,1,0,1,1
B-2156,WC-2010,M-2010-48,T-35,P-45221,4',4,0,first half,1,0,0,0
B-2157,WC-2010,M-2010-48,T-75,P-77553,34',34,0,first half,1,0,0,0
B-2158,WC-2010,M-2010-48,T-35,P-54804,58',58,0,second half,1,0,0,0
B-2159,WC-2010,M-2010-48,T-35,P-53363,64',64,0,second half,1,0,0,0
B-2160,WC-2010,M-2010-48,T-35,P-15185,89',89,0,second half,1,0,0,0
B-2161,WC-2010,M-2010-49,T-71,P-47942,38',38,0,first half,1,0,0,0
B-2162,WC-2010,M-2010-49,T-71,P-39884,69',69,0,second half,1,0,0,0
B-2163,WC-2010,M-2010-49,T-71,P-16580,83',83,0,second half,1,0,0,0
B-2164,WC-2010,M-2010-50,T-83,P-64198,7',7,0,first half,1,0,0,0
B-2165,WC-2010,M-2010-50,T-83,P-77238,18',18,0,first half,1,0,0,0
B-2166,WC-2010,M-2010-50,T-32,P-93750,61',61,0,second half,1,0,0,0
B-2167,WC-2010,M-2010-50,T-83,P-12548,68',68,0,second half,1,0,0,0
B-2168,WC-2010,M-2010-50,T-32,P-01945,90'+2',90,2,"second half, stoppage time",1,0,0,0
B-2169,WC-2010,M-2010-51,T-31,P-43481,47',47,0,second half,1,0,0,0
B-2170,WC-2010,M-2010-51,T-28,P-43764,81',81,0,second half,1,0,0,0
B-2171,WC-2010,M-2010-52,T-46,P-44763,28',28,0,first half,1,0,0,0
B-2172,WC-2010,M-2010-53,T-48,P-23705,31',31,0,first half,1,0,0,0
B-2173,WC-2010,M-2010-53,T-68,P-18379,40',40,0,first half,1,0,0,0
B-2174,WC-2010,M-2010-53,T-68,P-40368,72',72,0,second half,1,0,0,0
B-2175,WC-2010,M-2010-53,T-68,P-57606,84',84,0,second half,1,0,0,0
B-2176,WC-2010,M-2010-53,T-48,P-36850,90'+3',90,3,"second half, stoppage time",1,0,0,0
B-2177,WC-2010,M-2010-54,T-09,P-58388,30',30,0,first half,1,0,0,0
B-2178,WC-2010,M-2010-54,T-13,P-41001,47',47,0,second half,1,0,0,0
B-2179,WC-2010,M-2010-54,T-13,P-98593,68',68,0,second half,1,0,0,0
B-2180,WC-2010,M-2010-54,T-09,P-86499,72',72,0,second half,1,0,0,0
B-2181,WC-2010,M-2010-54,T-13,P-39840,80',80,0,second half,1,0,0,0
B-2182,WC-2010,M-2010-55,T-44,P-03497,58',58,0,second half,1,0,0,0
B-2183,WC-2010,M-2010-55,T-44,P-26303,72',72,0,second half,1,0,0,0
B-2184,WC-2010,M-2010-55,T-44,P-33175,90'+3',90,3,"second half, stoppage time",1,0,0,0
B-2185,WC-2010,M-2010-55,T-44,P-61292,113',113,0,"extra time, second half",1,0,0,0
B-2186,WC-2010,M-2010-55,T-55,P-78654,118',118,0,"extra time, second half",1,0,0,0
B-2187,WC-2010,M-2010-56,T-73,P-73924,74',74,0,second half,1,0,0,0
B-2188,WC-2010,M-2010-56,T-58,P-21434,80',80,0,second half,1,0,0,0
B-2189,WC-2010,M-2010-56,T-58,P-55321,89',89,0,second half,0,1,0,1
B-2190,WC-2010,M-2010-57,T-48,P-28832,14',14,0,first half,1,0,0,0
B-2191,WC-2010,M-2010-57,T-09,P-86163,37',37,0,first half,1,0,0,0
B-2192,WC-2010,M-2010-57,T-48,P-20084,47',47,0,second half,1,0,0,0
B-2193,WC-2010,M-2010-57,T-48,P-53668,64',64,0,second half,1,0,0,0
B-2194,WC-2010,M-2010-57,T-09,P-58840,73',73,0,second half,0,1,0,1
B-2195,WC-2010,M-2010-57,T-48,P-96131,76',76,0,second half,1,0,0,0
B-2196,WC-2010,M-2010-58,T-84,P-95196,20',20,0,first half,1,0,0,0
B-2197,WC-2010,M-2010-58,T-84,P-80668,48',48,0,second half,1,0,0,0
B-2198,WC-2010,M-2010-58,T-32,P-25083,54',54,0,second half,1,0,0,0
B-2199,WC-2010,M-2010-58,T-84,P-53254,59',59,0,second half,1,0,0,0
B-2200,WC-2010,M-2010-58,T-32,P-24586,77',77,0,second half,1,0,0,0
B-2201,WC-2010,M-2010-58,T-32,P-29967,93',93,0,"extra time, first half",1,0,0,0
B-2202,WC-2010,M-2010-58,T-84,P-30486,120'+1',120,1,"extra time, second half, stoppage time",0,1,0,1
B-2203,WC-2010,M-2010-59,T-03,P-49114,11',11,0,first half,1,0,0,0
B-2204,WC-2010,M-2010-59,T-31,P-28154,35',35,0,first half,1,0,0,0
B-2205,WC-2010,M-2010-59,T-03,P-77063,80',80,0,second half,1,0,0,0
B-2206,WC-2010,M-2010-60,T-73,P-64348,57',57,0,second half,1,0,0,0
B-2207,WC-2010,M-2010-60,T-55,P-87859,59',59,0,second half,1,0,0,0
B-2208,WC-2010,M-2010-60,T-55,P-21823,59',59,0,second half,1,0,0,0
B-2209,WC-2010,M-2010-60,T-73,P-28010,63',63,0,second half,1,0,0,0
B-2210,WC-2010,M-2010-60,T-55,P-53028,71',71,0,second half,1,0,0,0
B-2211,WC-2010,M-2010-60,T-55,P-33360,88',88,0,second half,1,0,0,0
B-2212,WC-2010,M-2010-61,T-84,P-41944,21',21,0,first half,1,0,0,0
B-2213,WC-2010,M-2010-61,T-84,P-74058,29',29,0,first half,1,0,0,0
B-2214,WC-2010,M-2010-61,T-48,P-51336,29',29,0,first half,1,0,0,0
B-2215,WC-2010,M-2010-61,T-48,P-46895,78',78,0,second half,1,0,0,0
B-2216,WC-2010,M-2010-61,T-48,P-69700,90'+5',90,5,"second half, stoppage time",1,0,0,0
B-2217,WC-2010,M-2010-63,T-31,P-04201,5',5,0,first half,1,0,0,0
B-2218,WC-2010,M-2010-63,T-31,P-10713,7',7,0,first half,1,0,0,0
B-2219,WC-2010,M-2010-63,T-84,P-53254,61',61,0,second half,1,0,0,0
B-2220,WC-2010,M-2010-63,T-31,P-43481,90'+2',90,2,"second half, stoppage time",1,0,0,0
B-2221,WC-2010,M-2010-64,T-48,P-99934,15',15,0,first half,1,0,0,0
B-2222,WC-2010,M-2010-64,T-73,P-51089,16',16,0,first half,1,0,0,0
B-2223,WC-2010,M-2010-64,T-48,P-69700,22',22,0,first half,1,0,0,0
B-2224,WC-2010,M-2010-64,T-73,P-89177,23',23,0,first half,1,0,0,0
B-2225,WC-2010,M-2010-64,T-48,P-53668,28',28,0,first half,1,0,0,0
B-2226,WC-2010,M-2010-64,T-48,P-21832,54',54,0,second half,1,0,0,0
B-2227,WC-2010,M-2010-64,T-48,P-28832,57',57,0,second half,1,0,1,1
B-2228,WC-2010,M-2010-64,T-73,P-47753,67',67,0,second half,1,0,0,0
B-2229,WC-2010,M-2010-64,T-48,P-23705,84',84,0,second half,1,0,0,0
B-2230,WC-2010,M-2010-64,T-48,P-20084,111',111,0,"extra time, second half",1,0,0,0
B-2231,WC-2010,M-2010-64,T-48,P-40197,117',117,0,"extra time, second half",1,0,0,0
B-2232,WC-2010,M-2010-64,T-73,P-56330,118',118,0,"extra time, second half",1,0,0,0
B-2233,WC-2010,M-2010-64,T-73,P-29415,120'+1',120,1,"extra time, second half, stoppage time",1,0,0,0
B-2299,WC-2014,M-2014-01,T-09,P-87008,27',27,0,first half,1,0,0,0
B-2300,WC-2014,M-2014-01,T-18,P-08916,65',65,0,second half,1,0,0,0
B-2301,WC-2014,M-2014-01,T-18,P-56297,69',69,0,second half,1,0,0,0
B-2302,WC-2014,M-2014-01,T-09,P-43410,88',88,0,second half,1,0,0,0
B-2303,WC-2014,M-2014-02,T-46,P-21208,57',57,0,second half,1,0,0,0
B-2304,WC-2014,M-2014-02,T-11,P-89372,77',77,0,second half,1,0,0,0
B-2305,WC-2014,M-2014-03,T-48,P-93667,25',25,0,first half,1,0,0,0
B-2306,WC-2014,M-2014-03,T-48,P-70280,41',41,0,first half,1,0,0,0
B-2307,WC-2014,M-2014-03,T-73,P-61793,65',65,0,second half,1,0,0,0
B-2308,WC-2014,M-2014-03,T-48,P-99934,66',66,0,second half,1,0,0,0
B-2309,WC-2014,M-2014-04,T-04,P-44926,44',44,0,first half,1,0,0,0
B-2310,WC-2014,M-2014-04,T-04,P-37275,58',58,0,second half,1,0,0,0
B-2311,WC-2014,M-2014-04,T-04,P-36196,67',67,0,second half,1,0,0,0
B-2312,WC-2014,M-2014-04,T-13,P-22391,86',86,0,second half,1,0,0,0
B-2313,WC-2014,M-2014-05,T-16,P-66228,26',26,0,first half,1,0,0,0
B-2314,WC-2014,M-2014-05,T-33,P-11436,52',52,0,second half,1,0,0,0
B-2315,WC-2014,M-2014-05,T-33,P-75292,55',55,0,second half,1,0,0,0
B-2316,WC-2014,M-2014-06,T-84,P-89878,50',50,0,second half,1,0,0,0
B-2317,WC-2014,M-2014-06,T-84,P-78735,56',56,0,second half,1,0,0,0
B-2318,WC-2014,M-2014-06,T-84,P-74058,81',81,0,second half,1,0,0,0
B-2319,WC-2014,M-2014-06,T-84,P-41944,90'+4',90,4,"second half, stoppage time",0,1,0,1
B-2320,WC-2014,M-2014-07,T-28,P-21553,90'+2',90,2,"second half, stoppage time",1,0,0,0
B-2321,WC-2014,M-2014-08,T-44,P-89321,23',23,0,first half,1,0,0,0
B-2322,WC-2014,M-2014-08,T-42,P-55416,54',54,0,second half,1,0,0,0
B-2323,WC-2014,M-2014-08,T-42,P-48968,58',58,0,second half,1,0,0,0
B-2324,WC-2014,M-2014-08,T-44,P-27263,64',64,0,second half,1,0,0,0
B-2325,WC-2014,M-2014-09,T-25,P-43280,53',53,0,second half,1,0,0,0
B-2326,WC-2014,M-2014-09,T-75,P-25758,84',84,0,second half,1,0,0,0
B-2327,WC-2014,M-2014-10,T-30,P-72916,7',7,0,first half,1,0,0,0
B-2328,WC-2014,M-2014-10,T-30,P-17509,28',28,0,first half,1,0,0,0
B-2329,WC-2014,M-2014-10,T-35,P-15185,28',28,0,first half,1,0,1,1
B-2330,WC-2014,M-2014-10,T-30,P-67867,45'+2',45,2,"first half, stoppage time",1,0,0,0
B-2331,WC-2014,M-2014-10,T-35,P-93922,53',53,0,second half,1,0,0,0
B-2332,WC-2014,M-2014-10,T-35,P-29674,83',83,0,second half,1,0,0,0
B-2333,WC-2014,M-2014-11,T-03,P-18222,25',25,0,first half,1,0,0,0
B-2334,WC-2014,M-2014-11,T-08,P-68768,63',63,0,second half,1,0,0,0
B-2335,WC-2014,M-2014-12,T-58,P-17971,11',11,0,first half,1,0,0,0
B-2336,WC-2014,M-2014-12,T-58,P-81972,37',37,0,first half,0,1,0,1
B-2337,WC-2014,M-2014-13,T-38,P-20969,75',75,0,second half,1,0,0,0
B-2338,WC-2014,M-2014-14,T-32,P-96497,30',30,0,first half,1,0,0,0
B-2339,WC-2014,M-2014-14,T-32,P-50641,90'+2',90,2,"second half, stoppage time",1,0,0,0
B-2340,WC-2014,M-2014-15,T-06,P-64049,24',24,0,first half,1,0,0,0
B-2341,WC-2014,M-2014-15,T-01,P-96340,34',34,0,first half,1,0,0,0
B-2342,WC-2014,M-2014-16,T-09,P-86499,45',45,0,first half,1,0,0,0
B-2343,WC-2014,M-2014-16,T-46,P-01835,59',59,0,second half,1,0,0,0
B-2344,WC-2014,M-2014-16,T-46,P-22756,62',62,0,second half,1,0,0,0
B-2345,WC-2014,M-2014-16,T-09,P-32798,79',79,0,second half,1,0,0,0
B-2346,WC-2014,M-2014-17,T-71,P-77335,13',13,0,first half,1,0,0,0
B-2347,WC-2014,M-2014-17,T-71,P-48433,30',30,0,first half,1,0,0,0
B-2348,WC-2014,M-2014-17,T-62,P-27894,49',49,0,second half,1,0,0,0
B-2349,WC-2014,M-2014-17,T-71,P-47440,90',90,0,second half,1,0,0,0
B-2350,WC-2014,M-2014-18,T-04,P-44926,43',43,0,first half,1,0,0,0
B-2351,WC-2014,M-2014-18,T-48,P-99934,47',47,0,second half,1,0,0,0
B-2352,WC-2014,M-2014-19,T-13,P-41001,26',26,0,first half,1,0,0,0
B-2353,WC-2014,M-2014-19,T-73,P-73924,41',41,0,first half,1,0,0,0
B-2354,WC-2014,M-2014-19,T-13,P-09990,61',61,0,second half,1,0,0,0
B-2355,WC-2014,M-2014-20,T-11,P-99407,40',40,0,first half,0,1,0,1
B-2356,WC-2014,M-2014-20,T-18,P-15665,89',89,0,second half,1,0,0,0
B-2357,WC-2014,M-2014-21,T-42,P-48968,55',55,0,second half,1,0,0,0
B-2358,WC-2014,M-2014-21,T-42,P-19801,90',90,0,second half,1,0,0,0
B-2359,WC-2014,M-2014-22,T-84,P-78440,9',9,0,first half,1,0,0,0
B-2360,WC-2014,M-2014-22,T-28,P-62157,68',68,0,second half,1,0,0,0
B-2361,WC-2014,M-2014-23,T-44,P-91793,12',12,0,first half,1,0,0,0
B-2362,WC-2014,M-2014-23,T-33,P-52378,27',27,0,first half,1,0,1,1
B-2363,WC-2014,M-2014-23,T-33,P-58348,55',55,0,second half,1,0,0,0
B-2364,WC-2014,M-2014-23,T-33,P-05210,89',89,0,second half,1,0,0,0
B-2365,WC-2014,M-2014-24,T-41,P-16785,69',69,0,second half,1,0,0,0
B-2366,WC-2014,M-2014-24,T-17,P-71361,71',71,0,second half,1,0,0,0
B-2367,WC-2014,M-2014-25,T-30,P-67867,88',88,0,second half,1,0,0,0
B-2368,WC-2014,M-2014-26,T-35,P-82662,7',7,0,first half,1,0,0,0
B-2369,WC-2014,M-2014-26,T-35,P-67290,45'+3',45,3,"first half, stoppage time",1,0,0,0
B-2370,WC-2014,M-2014-26,T-25,P-49265,57',57,0,second half,1,0,0,0
B-2371,WC-2014,M-2014-26,T-25,P-75912,73',73,0,second half,1,0,0,0
B-2372,WC-2014,M-2014-26,T-25,P-55935,80',80,0,second half,1,0,0,0
B-2373,WC-2014,M-2014-27,T-38,P-59901,53',53,0,second half,1,0,0,0
B-2374,WC-2014,M-2014-27,T-38,P-00111,73',73,0,second half,1,0,0,0
B-2375,WC-2014,M-2014-28,T-32,P-50641,90'+4',90,4,"second half, stoppage time",1,0,0,0
B-2376,WC-2014,M-2014-29,T-08,P-34727,6',6,0,first half,1,0,0,0
B-2377,WC-2014,M-2014-29,T-50,P-01164,81',81,0,second half,1,0,0,0
B-2378,WC-2014,M-2014-30,T-62,P-30808,38',38,0,first half,1,0,0,0
B-2379,WC-2014,M-2014-30,T-06,P-53048,54',54,0,second half,1,0,0,0
B-2380,WC-2014,M-2014-30,T-06,P-70547,73',73,0,second half,1,0,0,0
B-2381,WC-2014,M-2014-31,T-71,P-64718,54',54,0,second half,1,0,0,0
B-2382,WC-2014,M-2014-31,T-01,P-21116,67',67,0,second half,1,0,0,0
B-2383,WC-2014,M-2014-31,T-71,P-29447,69',69,0,second half,1,0,0,0
B-2384,WC-2014,M-2014-32,T-83,P-10072,75',75,0,second half,1,0,0,0
B-2385,WC-2014,M-2014-33,T-73,P-89177,62',62,0,second half,1,0,0,0
B-2386,WC-2014,M-2014-33,T-04,P-77068,88',88,0,second half,1,0,0,0
B-2387,WC-2014,M-2014-33,T-04,P-37275,90'+2',90,2,"second half, stoppage time",1,0,0,0
B-2388,WC-2014,M-2014-34,T-13,P-94202,25',25,0,first half,1,0,0,0
B-2389,WC-2014,M-2014-34,T-48,P-39861,64',64,0,second half,1,0,0,0
B-2390,WC-2014,M-2014-35,T-11,P-48455,11',11,0,first half,1,0,0,0
B-2391,WC-2014,M-2014-35,T-11,P-72737,76',76,0,second half,1,0,0,0
B-2392,WC-2014,M-2014-35,T-11,P-48783,80',80,0,second half,1,0,0,0
B-2393,WC-2014,M-2014-36,T-18,P-65979,9',9,0,first half,1,0,0,0
B-2394,WC-2014,M-2014-36,T-46,P-44763,39',39,0,first half,1,0,0,0
B-2395,WC-2014,M-2014-36,T-46,P-22756,66',66,0,second half,1,0,0,0
B-2396,WC-2014,M-2014-36,T-18,P-44463,89',89,0,second half,0,1,0,1
B-2397,WC-2014,M-2014-37,T-28,P-48443,53',53,0,second half,1,0,0,0
B-2398,WC-2014,M-2014-37,T-28,P-22075,57',57,0,second half,1,0,0,0
B-2399,WC-2014,M-2014-37,T-17,P-04808,60',60,0,second half,1,0,0,0
B-2400,WC-2014,M-2014-38,T-41,P-16785,22',22,0,first half,1,0,0,0
B-2401,WC-2014,M-2014-38,T-84,P-80668,46',46,0,second half,1,0,0,0
B-2402,WC-2014,M-2014-38,T-41,P-37848,59',59,0,second half,0,1,0,1
B-2403,WC-2014,M-2014-38,T-41,P-67615,77',77,0,second half,1,0,0,0
B-2404,WC-2014,M-2014-38,T-84,P-10014,90'+1',90,1,"second half, stoppage time",1,0,0,0
B-2405,WC-2014,M-2014-39,T-44,P-85824,16',16,0,first half,1,0,0,0
B-2406,WC-2014,M-2014-39,T-16,P-66638,63',63,0,second half,1,0,0,0
B-2407,WC-2014,M-2014-40,T-42,P-99466,37',37,0,first half,1,0,0,0
B-2408,WC-2014,M-2014-40,T-42,P-31976,62',62,0,second half,1,0,0,0
B-2409,WC-2014,M-2014-40,T-42,P-54100,70',70,0,second half,1,0,0,0
B-2410,WC-2014,M-2014-41,T-08,P-74144,78',78,0,second half,1,0,0,0
B-2411,WC-2014,M-2014-41,T-38,P-53957,88',88,0,second half,1,0,0,0
B-2412,WC-2014,M-2014-42,T-50,P-98806,49',49,0,second half,1,0,0,0
B-2413,WC-2014,M-2014-42,T-50,P-79048,51',51,0,second half,1,0,0,0
B-2414,WC-2014,M-2014-43,T-35,P-73160,66',66,0,second half,1,0,0,0
B-2415,WC-2014,M-2014-44,T-25,P-49265,50',50,0,second half,0,1,0,1
B-2416,WC-2014,M-2014-44,T-25,P-52676,83',83,0,second half,1,0,0,0
B-2417,WC-2014,M-2014-45,T-32,P-05368,39',39,0,first half,1,0,0,0
B-2418,WC-2014,M-2014-45,T-32,P-24388,55',55,0,second half,1,0,0,0
B-2419,WC-2014,M-2014-45,T-32,P-31765,78',78,0,second half,1,0,0,0
B-2420,WC-2014,M-2014-45,T-58,P-89743,90'+4',90,4,"second half, stoppage time",1,0,0,0
B-2421,WC-2014,M-2014-46,T-31,P-54036,11',11,0,first half,1,0,0,0
B-2422,WC-2014,M-2014-46,T-83,P-20244,37',37,0,first half,1,0,0,0
B-2423,WC-2014,M-2014-46,T-83,P-45750,62',62,0,second half,1,0,0,0
B-2424,WC-2014,M-2014-47,T-01,P-09059,39',39,0,first half,1,0,0,0
B-2425,WC-2014,M-2014-47,T-62,P-63644,57',57,0,second half,1,0,0,0
B-2426,WC-2014,M-2014-47,T-62,P-21554,59',59,0,second half,1,0,0,0
B-2427,WC-2014,M-2014-47,T-01,P-31598,87',87,0,second half,1,0,0,0
B-2428,WC-2014,M-2014-47,T-01,P-98016,90'+2',90,2,"second half, stoppage time",1,0,0,0
B-2429,WC-2014,M-2014-48,T-71,P-55453,35',35,0,first half,1,0,0,0
B-2430,WC-2014,M-2014-48,T-06,P-03735,45',45,0,first half,0,1,0,1
B-2431,WC-2014,M-2014-48,T-06,P-12533,50',50,0,second half,1,0,0,0
B-2432,WC-2014,M-2014-49,T-13,P-09990,17',17,0,first half,1,0,0,0
B-2433,WC-2014,M-2014-49,T-13,P-94202,40',40,0,first half,1,0,0,0
B-2434,WC-2014,M-2014-49,T-09,P-86524,55',55,0,second half,1,0,0,0
B-2435,WC-2014,M-2014-49,T-09,P-43410,60',60,0,second half,1,0,0,0
B-2436,WC-2014,M-2014-49,T-09,P-37372,93',93,0,"extra time, first half",1,0,0,0
B-2437,WC-2014,M-2014-49,T-13,P-89582,102',102,0,"extra time, first half",1,0,0,0
B-2438,WC-2014,M-2014-49,T-09,P-09441,105'+1',105,1,"extra time, first half, stoppage time",1,0,0,0
B-2439,WC-2014,M-2014-50,T-84,P-65659,55',55,0,second half,1,0,0,0
B-2440,WC-2014,M-2014-50,T-84,P-89878,77',77,0,second half,1,0,0,0
B-2441,WC-2014,M-2014-50,T-16,P-95402,78',78,0,second half,1,0,0,0
B-2442,WC-2014,M-2014-51,T-46,P-01835,69',69,0,second half,1,0,0,0
B-2443,WC-2014,M-2014-51,T-46,P-44763,90'+2',90,2,"second half, stoppage time",1,0,0,0
B-2444,WC-2014,M-2014-51,T-46,P-40312,90'+3',90,3,"second half, stoppage time",1,0,0,0
B-2445,WC-2014,M-2014-52,T-33,P-30845,36',36,0,first half,1,0,0,0
B-2446,WC-2014,M-2014-52,T-17,P-97912,42',42,0,first half,1,0,1,1
B-2447,WC-2014,M-2014-52,T-17,P-24978,48',48,0,second half,1,0,0,0
B-2448,WC-2014,M-2014-52,T-17,P-85499,57',57,0,second half,1,0,0,0
B-2449,WC-2014,M-2014-52,T-17,P-99590,70',70,0,second half,1,0,0,0
B-2450,WC-2014,M-2014-52,T-33,P-23816,72',72,0,second half,1,0,0,0
B-2451,WC-2014,M-2014-52,T-17,P-81392,90',90,0,second half,1,0,0,0
B-2452,WC-2014,M-2014-53,T-30,P-04964,54',54,0,second half,1,0,0,0
B-2453,WC-2014,M-2014-54,T-01,P-19453,42',42,0,first half,1,0,0,0
B-2454,WC-2014,M-2014-54,T-31,P-18599,107',107,0,"extra time, second half",1,0,0,0
B-2455,WC-2014,M-2014-55,T-75,P-77224,36',36,0,first half,1,0,0,0
B-2456,WC-2014,M-2014-55,T-75,P-77553,73',73,0,second half,1,0,0,0
B-2457,WC-2014,M-2014-55,T-03,P-18222,90',90,0,second half,1,0,0,0
B-2458,WC-2014,M-2014-55,T-03,P-42113,120',120,0,"extra time, second half",1,0,0,0
B-2459,WC-2014,M-2014-55,T-03,P-61051,120'+4',120,4,"extra time, second half, stoppage time",1,0,0,0
B-2460,WC-2014,M-2014-56,T-83,P-31173,18',18,0,first half,1,0,0,0
B-2461,WC-2014,M-2014-56,T-06,P-95269,42',42,0,first half,1,0,0,0
B-2462,WC-2014,M-2014-57,T-31,P-13029,54',54,0,second half,1,0,0,0
B-2463,WC-2014,M-2014-57,T-31,P-43400,80',80,0,second half,1,0,0,0
B-2464,WC-2014,M-2014-58,T-09,P-32798,64',64,0,second half,1,0,0,0
B-2465,WC-2014,M-2014-58,T-16,P-89392,67',67,0,second half,1,0,0,0
B-2466,WC-2014,M-2014-58,T-16,P-92771,71',71,0,second half,1,0,0,0
B-2467,WC-2014,M-2014-58,T-09,P-11275,78',78,0,second half,1,0,0,0
B-2468,WC-2014,M-2014-59,T-06,P-72011,53',53,0,second half,1,0,0,0
B-2469,WC-2014,M-2014-59,T-06,P-70547,69',69,0,second half,1,0,0,0
B-2470,WC-2014,M-2014-59,T-03,P-38647,75',75,0,second half,1,0,0,0
B-2471,WC-2014,M-2014-60,T-17,P-81779,37',37,0,first half,1,0,0,0
B-2472,WC-2014,M-2014-60,T-17,P-52458,52',52,0,second half,1,0,0,0
B-2473,WC-2014,M-2014-60,T-48,P-69329,64',64,0,second half,1,0,0,0
B-2474,WC-2014,M-2014-60,T-17,P-04808,81',81,0,second half,1,0,0,0
B-2475,WC-2014,M-2014-60,T-17,P-65320,107',107,0,"extra time, second half",1,0,0,0
B-2476,WC-2014,M-2014-60,T-48,P-64344,111',111,0,"extra time, second half",1,0,0,0
B-2477,WC-2014,M-2014-61,T-09,P-93619,68',68,0,second half,1,0,0,0
B-2478,WC-2014,M-2014-62,T-48,P-69329,45',45,0,first half,1,0,0,0
B-2479,WC-2014,M-2014-62,T-03,P-39810,49',49,0,second half,1,0,0,0
B-2480,WC-2014,M-2014-62,T-48,P-64344,105',105,0,"extra time, first half",1,0,0,0
B-2481,WC-2014,M-2014-63,T-09,P-32798,2',2,0,first half,1,0,0,0
B-2482,WC-2014,M-2014-63,T-48,P-23705,9',9,0,first half,1,0,0,0
B-2483,WC-2014,M-2014-63,T-48,P-93667,36',36,0,first half,1,0,0,0
B-2484,WC-2014,M-2014-63,T-09,P-41758,54',54,0,second half,1,0,0,0
B-2485,WC-2014,M-2014-63,T-09,P-37239,68',68,0,second half,1,0,0,0
B-2486,WC-2014,M-2014-64,T-31,P-43400,29',29,0,first half,1,0,0,0
B-2487,WC-2014,M-2014-64,T-31,P-54036,34',34,0,first half,1,0,0,0
B-2488,WC-2014,M-2014-64,T-03,P-77063,64',64,0,second half,1,0,0,0
B-2489,WC-2014,M-2014-64,T-03,P-36870,65',65,0,second half,1,0,0,0
B-2603,WC-2018,M-2018-01,T-62,P-22778,88',88,0,second half,1,0,0,0
B-2604,WC-2018,M-2018-01,T-63,P-66636,90'+3',90,3,"second half, stoppage time",1,0,0,0
B-2605,WC-2018,M-2018-02,T-26,P-50801,90'+4',90,4,"second half, stoppage time",1,0,0,0
B-2606,WC-2018,M-2018-02,T-26,P-81689,90'+6',90,6,"second half, stoppage time",1,0,0,0
B-2607,WC-2018,M-2018-03,T-38,P-00111,10',10,0,first half,1,0,0,0
B-2608,WC-2018,M-2018-03,T-47,P-62364,34',34,0,first half,1,0,0,0
B-2609,WC-2018,M-2018-03,T-38,P-98775,47',47,0,second half,1,0,0,0
B-2610,WC-2018,M-2018-03,T-38,P-53957,90'+2',90,2,"second half, stoppage time",1,0,0,0
B-2611,WC-2018,M-2018-04,T-73,P-28010,17',17,0,first half,1,0,0,0
B-2612,WC-2018,M-2018-04,T-58,P-39584,28',28,0,first half,1,0,0,0
B-2613,WC-2018,M-2018-05,T-04,P-35837,13',13,0,first half,1,0,0,0
B-2614,WC-2018,M-2018-05,T-04,P-87852,57',57,0,second half,1,0,0,0
B-2615,WC-2018,M-2018-05,T-30,P-54461,76',76,0,second half,1,0,0,0
B-2616,WC-2018,M-2018-05,T-04,P-51118,87',87,0,second half,1,0,0,0
B-2617,WC-2018,M-2018-07,T-56,P-82532,38',38,0,first half,1,0,0,0
B-2618,WC-2018,M-2018-07,T-22,P-57615,86',86,0,second half,1,0,0,0
B-2619,WC-2018,M-2018-07,T-22,P-08442,90'+3',90,3,"second half, stoppage time",1,0,0,0
B-2620,WC-2018,M-2018-08,T-18,P-65979,30',30,0,first half,1,0,0,0
B-2621,WC-2018,M-2018-08,T-50,P-15870,70',70,0,second half,1,0,0,0
B-2622,WC-2018,M-2018-08,T-18,P-79215,89',89,0,second half,1,0,0,0
B-2623,WC-2018,M-2018-09,T-17,P-71100,22',22,0,first half,1,0,0,0
B-2624,WC-2018,M-2018-09,T-17,P-33347,56',56,0,second half,1,0,0,0
B-2625,WC-2018,M-2018-09,T-66,P-95482,59',59,0,second half,1,0,0,0
B-2626,WC-2018,M-2018-09,T-66,P-40618,90'+8',90,8,"second half, stoppage time",1,0,0,0
B-2627,WC-2018,M-2018-10,T-46,P-21208,40',40,0,first half,1,0,0,0
B-2628,WC-2018,M-2018-10,T-31,P-28154,83',83,0,second half,1,0,0,0
B-2629,WC-2018,M-2018-10,T-31,P-81447,84',84,0,second half,1,0,0,0
B-2630,WC-2018,M-2018-10,T-46,P-42911,90',90,0,second half,1,0,0,0
